GeneID	fed	fed	fed	fed	starved	starved	starved	starved
shep	15169	40253	14339	35928	26804	17537	28413	11794
Sherpa	654	2477	427	1447	1864	641	1046	517
shf	63	800	192	1002	35	244	21	637
shg	74	302	94	460	133	107	100	154
shi	2273	9983	2075	8536	6657	2706	5127	2291
shn	335	1031	526	786	466	1091	314	835
shot	1825	3412	1134	4515	2081	2048	2188	1530
shrb	184	1497	217	1173	969	304	763	551
Shroom	186	421	384	458	752	417	296	7291
shtd	67	291	104	145	64	381	371	288
shu	21	0	20	1	4	25	2	56
shv	36	126	10	170	17	19	28	34
sicily	14	328	97	135	209	262	71	24
sick	1175	2186	2020	2307	1197	3963	1818	2804
Sid	8	335	25	356	99	9	148	70
side	682	1407	489	883	1634	2160	1216	1271
SIDL	41	110	48	53	59	132	13	135
Sidpn	179	149	344	297	599	163	489	109
sif	5839	23818	6224	35828	26005	11458	24331	9910
SIFa	1	3	10	4	1	904	3	63
SIFaR	204	249	123	415	43	459	29	279
sigmar	94	475	118	772	384	198	379	151
Sik2	65	58	310	78	162	117	48	43293
Sik3	185	1014	237	868	481	473	735	526
sim	121	39	168	48	205	217	162	362
sima	975	5215	1108	4407	3037	1395	2522	3724
simj	594	3053	596	3784	2098	916	1286	1472
Sin	42	76	73	97	93	116	17	76
Sin1	23	189	16	117	59	42	8	117
Sin3A	320	1730	525	1184	525	507	1001	479
sina	291	1323	784	1789	1077	229	901	597
sinah	6	0	11	1	2	6	0	23
sing	6	2	6	0	2	21	26	9
sinu	50	109	75	317	278	19	124	104
sip1	44	190	43	31	66	48	0	74
sip2	29	4	22	2	45	50	0	327
sip3	188	898	95	594	139	111	126	282
Sirt1	383	1812	299	1238	733	729	543	523
Sirt2	175	250	34	414	53	409	353	115
Sirt4	1	0	4	15	1	4	1	2
Sirt6	451	1465	268	1052	739	189	284	152
Sirt7	183	228	34	109	268	104	1	42
Sirup	236	3602	406	3358	1051	185	659	388
sisA	3	0	6	0	0	19	0	8
Six4	35	8	17	1	7	50	167	149
siz	1254	2811	560	1931	1753	1817	2561	4445
SK	3033	7985	2000	9099	6875	3121	10652	2382
Sk1	14	39	19	23	132	44	21	26
Sk2	138	434	82	324	72	154	31	73
Skadu	2	1	42	0	2	4	0	21
skap	872	14993	1031	13386	6945	589	4468	1612
skd	958	3539	800	2600	2589	1736	804	1240
Skeletor	80	21	95	177	258	127	18	128
Ski6	2	69	13	10	32	7	4	74
SKIP	1770	3740	1139	3983	1170	3361	884	3224
skl	5	105	15	3	46	135	1	17
Skp2	47	28	21	8	57	14	27	84
SkpA	1284	6249	1035	3638	3411	1199	2091	478
SkpB	4	1	4	5	10	5	2	12
SkpC	2	4	9	5	1	4	14	9
SkpD	5	3	2	4	4	2	2	18
SkpE	6	1	2	0	10	11	0	101
SkpF	7	0	7	0	2	4	0	16
sl	95	441	71	211	131	169	165	82
slam	37	1	22	1	10	59	4	82
slbo	62	0	15	1	5	22	1	89
Slbp	42	185	9	193	304	66	122	116
SLC22A	97	393	141	437	250	90	17	176
Slc45-1	466	754	170	475	290	179	493	152
SLC5A11	65	825	76	828	37	23	4	32
Sld5	3	36	5	41	1	2	0	19
sle	57	49	69	53	19	72	31	139
slgA	1875	5163	825	5942	5425	2223	3935	94909
Slh	227	1072	227	895	227	257	182	526
sli	356	473	332	788	709	685	974	1033
slif	83	248	62	25	264	150	63	3981
Slik	185	465	132	214	234	425	264	1053
slim	172	1868	246	1370	866	421	966	625
Slimp	7	10	13	47	19	26	33	24
Slip1	464	1913	272	1770	1290	308	1263	321
SLIRP2	26	5	50	34	25	10	0	33
sll	108	600	89	623	31	66	94	116
Slmap	129	688	92	364	233	114	145	150
slmb	345	2180	180	1590	1163	695	475	181
slmo	865	5403	522	3251	1934	229	1087	578
Sln	299	818	268	495	650	331	625	135
slo	5502	25412	5524	37549	11235	6967	17173	4730
SLO2	1096	5828	1073	2642	3119	1857	2549	1702
Slob	1102	6012	903	4224	2064	989	1770	2715
slou	46	116	45	8	28	53	11	81
slow	187	106	76	188	62	229	18	179
slp1	26	128	46	228	6	11	246	60
slp2	85	53	31	126	17	21	166	28
slpr	549	553	84	832	130	177	344	178
sls	1023	533	1330	321	653	1290	414	1594
Slu7	43	709	128	304	390	161	74	78
slv	182	151	75	235	232	121	235	79
slx1	96	404	75	253	223	100	126	129
sm	2998	10537	3298	10295	13420	6589	8706	5103
smal	348	2045	626	1464	1034	888	1142	1075
SmB	24	203	21	194	138	356	84	75
SMC1	250	640	44	531	303	133	172	244
SMC2	70	14	27	18	30	57	4	90
SMC3	180	340	148	218	471	267	263	457
SMC5	24	71	34	57	32	145	164	258
SmD1	68	485	20	320	181	78	160	21
SmD2	167	585	102	761	399	64	282	97
SmD3	1	18	1	30	46	11	3	2
SmF	90	1009	112	293	141	11	293	9
smg	256	879	163	848	539	505	376	481
Smg5	348	1499	425	1424	1515	354	995	495
Smg6	79	366	161	446	477	161	314	267
smid	140	247	59	122	246	96	51	208
Smn	32	811	43	320	2249	227	918	61
smo	18	26	13	45	8	51	3	49
smog	1342	4555	885	2483	2257	2303	3463	1096
Smox	1965	13065	2519	10988	6364	2513	6544	2624
smp-30	37	2238	147	1176	664	28	240	323
Smr	997	5420	1352	4801	3660	1618	2485	2699
SMSr	80	387	175	297	207	146	179	134
smt3	1643	6696	1380	4454	2675	1549	2787	604
Smu1	81	200	41	122	68	61	90	69
Smurf	245	1194	212	663	344	254	378	356
Smvt	20	1	5	2	103	34	4	1677
Smyd3	26	33	16	20	42	30	13	23
Smyd4-1	54	101	53	36	1	35	30	40
Smyd4-2	14	0	28	1	3	49	44	32
Smyd4-3	53	104	50	109	53	38	326	109
Smyd4-4	98	146	52	271	84	63	145	95
Smyd5	41	154	113	75	88	60	84	38
SmydA-1	15	4	18	6	39	21	21	71
SmydA-2	44	165	33	103	49	82	37	41
SmydA-3	17	26	24	18	24	96	11	307
SmydA-4	14	3	36	15	23	71	2	116
SmydA-5	21	2	44	2	4	26	1	26
SmydA-6	7	0	23	2	6	19	0	37
SmydA-7	24	13	40	12	28	48	25	138
SmydA-8	17	160	107	157	23	51	50	180
SmydA-9	9	4	21	3	7	122	4	176
sn	419	779	333	522	930	511	380	2474
sna	9	1	17	0	5	12	2	26
snama	330	1583	372	661	563	611	620	587
Snap24	989	1925	483	1399	1176	197	684	153
Snap25	4390	10352	3889	10540	9245	5147	9103	28923
Snap29	113	510	25	356	85	6	61	118
snf	153	803	78	376	447	211	227	250
SNF4Agamma	625	1332	538	1396	1103	1529	1091	1211
sni	662	458	18	355	202	41	120	21
snk	16	1	19	4	7	30	2	43
snky	19	8	27	6	9	50	0	91
Snm1	18	13	31	15	57	32	40	35
Snmp1	107	2	31	106	7	30	0	23
Snmp2	11	77	19	13	68	116	160	86
sno	213	912	211	1014	635	472	406	462
Snoo	952	2123	1068	2998	1007	1745	1751	2270
snoRNA:185	1	0	0	0	1	0	0	1
snoRNA:2R:9445205	0	1	0	1	2	6	0	9
snoRNA:2R:9445410	0	3	0	1	0	4	0	3
snoRNA:Me18S-A1806	0	1	1	0	0	1	0	0
snoRNA:Psi18S-176	0	0	7	0	0	11	0	1
snoRNA:Psi18S-301	1	0	3	0	0	1	0	5
snoRNA:Psi28S-1153	18	4	0	9	7	0	2	7
snoRNA:Psi28S-2622	0	0	0	0	0	0	0	1
snoRNA:Psi28S-3342	0	0	5	0	0	1	0	0
snoRNA:U3:54Aa	2	0	1	20	0	4	0	47
snoRNA:U3:9B	4	0	2	0	0	0	0	3
Snp	333	1966	472	1220	372	250	1394	698
sNPF	2664	7687	960	7970	1074	814	901	1691
sNPF-R	224	235	179	174	632	281	410	821
Snr1	103	697	17	289	171	119	87	145
snRNA:7SK	5	23	20	34	67	55	15	71
snRNA:U1:21D	32	380	54	343	42	45	67	28
snRNA:U1:82Eb	2	37	8	40	4	2	7	1
snRNA:U11	0	0	5	1	26	3	0	3
snRNA:U12:73B	2	0	9	3	0	1	0	10
snRNA:U2:14B	26	119	14	85	38	46	62	26
snRNA:U2:34ABa	25	76	35	90	35	24	53	38
snRNA:U2:34ABb	8	58	37	36	38	34	42	25
snRNA:U2:38ABa	4	15	5	17	7	18	17	5
snRNA:U3:22A	1	0	3	0	0	0	0	3
snRNA:U5:14B	0	0	3	1	0	2	1	0
snRNA:U5:34A	9	25	14	16	1	2	3	0
snRNA:U5:35D	0	0	1	0	1	3	0	0
snRNA:U5:38ABa	0	0	2	0	0	1	0	0
snRNA:U5:63BC	28	42	14	22	2	28	9	1
snRNA:U6:96Aa	11	48	47	86	36	6	35	69
snRNA:U6atac:29B	0	0	0	0	0	0	0	5
snRNP-U1-70K	523	1428	77	1020	385	209	748	43
snRNP-U1-C	57	375	46	221	151	76	65	47
SNRPG	98	851	39	503	432	98	372	139
sns	552	1173	267	486	741	899	856	1170
Snx1	98	447	134	279	154	61	98	120
Snx16	63	158	13	187	69	57	4	57
Snx3	425	2311	634	1100	455	381	536	194
Snx6	211	2104	135	1071	672	132	398	189
snz	447	736	308	962	568	443	769	491
so	103	22	120	21	841	231	117	6772
sob	65	0	20	0	2	14	2	73
Sobp	310	1203	251	1008	285	296	454	455
Socs16D	216	1746	422	1517	928	235	719	375
Socs36E	184	661	329	596	696	796	560	665
Socs44A	51	144	26	68	159	355	96	69
Sod1	3155	18658	2038	13475	5570	1846	4735	1236
Sod2	290	1427	159	893	568	179	395	270
Sod3	143	2189	303	2072	847	71	537	374
Sodh-1	112	12251	142	8674	4671	158	3967	654
Sodh-2	138	222	69	186	423	87	430	159
sofe	14	1	16	48	12	34	47	56
sog	539	1195	612	1543	273	660	248	427
sol	747	3505	1026	1689	2093	1176	1481	1411
Sos	454	466	208	362	357	219	113	306
sosie	142	120	143	126	14	97	41	155
soti	0	1	7	0	4	18	1	4
sowah	487	599	252	267	393	557	325	751
sowi	1	0	3	0	1	5	0	10
Sox100B	155	633	759	441	241	202	405	492
Sox102F	321	922	272	904	173	1174	249	979
Sox14	132	585	131	519	147	78	151	127
Sox15	101	1	55	15	22	162	4	113
Sox21a	16	119	25	71	22	350	2	161
Sox21b	461	56	136	47	39	842	197	366
SoxN	51	974	152	680	255	51	582	178
SP	0	0	1	4	0	3	0	8
Sp1	118	207	116	121	142	511	163	308
SP1029	873	146	207	199	23	36	222	303
SP1173	108	277	232	424	648	773	237	458
Sp212	37	103	65	257	226	88	7	159
SP2353	595	1778	496	1352	1563	796	1682	593
SP2637	374	2262	345	1859	311	408	279	343
Sp7	74	766	207	385	230	65	57	74
spab	6125	6689	1159	2593	3512	2653	4523	544
spag	113	352	48	110	104	152	97	80
spag4	7	16	43	0	3	9	0	10
SPARC	791	16223	1369	13437	1588	265	492	1605
spartin	49	202	13	62	21	52	106	104
spas	389	852	98	575	470	236	276	174
Spase22-23	323	1803	46	1293	441	133	392	64
Spase25	614	4261	218	3143	552	352	435	291
Spat	205	11510	337	7880	4506	538	2666	2345
Spc105R	35	4	58	3	22	69	4	171
Spc25	10	1	8	0	3	5	0	22
spd-2	23	0	407	2	9	52	2	26
SpdS	26	1094	20	899	105	29	141	26
SPE	128	3775	113	4369	498	62	250	238
Spec2	34	718	158	382	304	59	127	330
spel1	77	4	38	5	130	118	52	128
spen	2453	13443	2753	11339	11397	3932	6595	4433
Spf45	143	767	291	723	577	241	376	108
spg	254	472	170	380	573	485	296	532
SPH93	77	97	11	779	6	11	3	15
spheroide	52	3	5	2	6	7	41	17
sphinx	14	84	16	93	47	66	58	20
sphinx1	11	5	4	0	2	7	0	8
sphinx2	15	3	8	0	1	13	1	13
spi	62	2178	242	1595	1091	1130	745	402
spict	72	478	94	297	436	22	246	200
spidey	2038	5205	1940	5467	3145	1117	2377	1424
spin	319	2399	218	2422	585	167	254	456
Spindly	8	0	17	0	5	27	0	34
spir	904	2099	616	2039	823	993	1063	1399
spirit	12	117	19	70	47	54	6	110
sPLA2	74	3153	55	2604	736	54	535	223
Sply	233	4162	63	2940	757	361	434	461
Spn	1790	5070	1299	3840	2931	1821	2862	1667
spn-A	5	59	55	15	9	22	0	17
spn-B	6	0	10	0	2	8	4	35
spn-D	4	0	23	1	4	19	0	7
spn-E	69	3	46	2	15	73	12	115
spn-F	83	515	19	330	42	321	48	38
Spn100A	44	1	68	2	10	40	1	33
Spn27A	144	782	179	547	596	35	125	122
Spn28B	19	0	8	1	1	66	1	9
Spn28Da	29	1	16	2	1	29	0	36
Spn28Db	14	0	14	0	5	7	1	26
Spn28Dc	85	553	3591	541	166	36	209	104
Spn28F	5	1	7	0	3	11	0	20
Spn31A	23	12	54	3	50	64	2	47
Spn38F	3	0	13	0	4	18	0	32
Spn42Da	186	1271	112	1075	436	106	443	61
Spn42Db	2	0	14	63	5	20	0	28
Spn42Dc	16	0	21	52	5	14	17	121
Spn42Dd	79	2433	66	2024	265	479	223	111
Spn42De	9	3	15	7	49	5	18	35
Spn43Aa	23	1	8	0	3	15	1	17
Spn43Ab	130	8597	183	6538	3352	136	1932	987
Spn43Ad	22	468	14	639	153	16	164	86
Spn47C	16	7	38	21	18	17	2	65
Spn55B	45	128	16	111	498	16	180	65
Spn77Ba	34	325	50	336	120	25	43	88
Spn77Bb	7	0	13	3	5	4	1	48
Spn77Bc	19	34	21	2	10	11	2	27
Spn85F	11	9	20	2	7	19	1	277
Spn88Ea	567	337	1207	525	320	51	268	413
Spn88Eb	48	3278	67	3363	313	84	39	366
spo	9	4	27	2	3	26	0	22
SPoCk	1116	3475	916	4019	2515	1684	1999	1252
spok	6604	93	81	81	64	166	46	142
spoon	362	3001	203	5153	827	513	850	434
Spp	1086	5794	527	5382	558	560	727	563
SppL	125	582	182	346	173	464	195	130
Spps	26	197	19	128	69	48	2	80
SPR	234	550	516	680	724	1316	308	792
Spred	1999	8369	1260	6794	7652	2145	4332	1678
spri	830	3056	1324	2354	1608	1441	1250	1747
Sprn	35	0	25	21	8	311	4	25
sprt	295	575	319	416	148	484	345	315
Sps2	12	1033	13	946	352	156	285	173
Spt	24	1	22	5	4	65	4	25
Spt-I	0	0	4	0	0	10	0	0
Spt20	387	272	74	304	101	123	137	208
Spt3	26	129	15	38	205	118	9	16
spt4	84	110	93	151	168	5	99	83
Spt5	93	290	73	186	131	151	130	169
Spt6	191	573	124	769	434	168	218	196
Spt7	40	115	7	14	52	120	2	55
Sptr	288	1131	41	798	59	233	239	56
Spx	54	322	7	210	93	198	105	55
spz	79	215	310	215	9	74	16	53
spz3	22	207	43	101	30	66	78	123
spz4	44	2	28	10	12	305	10	101
spz5	19	55	54	0	26	102	8	288
spz6	41	0	38	2	8	21	3	51
sqa	129	115	626	230	319	293	139	595
sqd	3918	35281	2540	27959	8723	2535	7646	4410
sqh	341	1994	291	1908	1785	295	1352	318
sqz	31	87	48	14	77	332	1	97
sr	789	4003	1061	2947	3182	1350	3012	969
Sr-CI	312	107	356	138	25	78	47	224
Sr-CII	40	7	29	1	9	99	5	32
Sr-CIII	12	1	6	0	4	18	1	58
Sr-CIV	19	0	13	0	3	8	4	9
sra	220	1264	153	844	993	239	467	241
Sra-1	57	10	41	17	10	81	11	144
Sras	173	411	14	56	7	17	110	94
Src42A	419	457	306	327	523	1079	206	626
Src64B	224	1122	218	1214	438	690	564	815
SREBP	1623	8409	993	7400	6156	849	3703	2897
srl	45	151	251	64	52	79	16	58
SRm160	47	1111	369	1213	884	330	574	734
sro	6	1	13	0	0	16	0	36
srp	841	2022	511	972	579	663	572	299
Srp14	347	1067	69	797	556	28	342	43
Srp19	156	2388	174	1536	810	310	336	554
Srp54	113	423	154	202	367	65	134	158
Srp54k	313	2193	75	1786	454	518	339	56
Srp68	165	1578	187	1113	203	65	480	287
Srp72	90	608	32	373	198	69	40	110
Srp9	582	2722	455	1743	290	604	499	285
SRPK	594	4107	856	4393	1788	925	1710	1676
Srpk79D	260	478	167	297	434	191	534	356
SrpRbeta	927	1285	111	1169	662	91	348	59
srw	3	1	10	0	1	8	0	5
Sry-alpha	406	411	86	485	91	55	30	59
Sry-delta	24	647	24	739	160	66	121	105
ss	119	24	118	56	168	271	31	411
Ssadh	491	3855	871	2865	1018	236	693	474
Ssb-c31a	703	1618	272	1435	314	159	707	431
Ssdp	670	3131	590	2074	2115	587	1696	837
Sse	27	80	19	3	14	27	3	106
ssh	111	433	100	550	262	198	462	244
Ssk	42	652	59	573	161	33	0	11
Ssl	11	1	10	3	5	10	0	27
Ssl1	14	106	12	69	14	28	28	27
Ssl2	0	7	0	0	4	2	18	2
ssp	220	721	42	835	380	73	267	88
ssp3	455	604	153	495	385	558	285	1551
ssp5	23	1	27	2	8	30	2	61
ssp6	70	100	227	85	79	96	117	103
ssp7	12	656	9	772	26	5	12	18
SsRbeta	1353	14275	407	14281	1826	760	1643	594
Ssrp	137	715	69	419	32	58	333	355
Ssu72	17	466	40	569	34	37	118	274
ssx	343	1246	148	1358	1169	516	791	405
st	29	2	29	5	78	30	2	22
St1	32	1762	27	851	317	12	230	136
St2	22	36	20	32	21	23	33	15
St3	596	877	69	635	523	323	633	240
St4	133	0	5	3	32	31	1	22
ST6Gal	39	3	60	30	824	215	151	98
sta	2273	22107	1524	19177	6949	1512	7178	2813
stac	80	190	327	85	91	83	44	57
stai	2292	5616	1684	5240	2887	1762	2404	1918
Stam	341	1514	246	1870	708	398	583	3255
stan	350	284	816	236	727	1161	480	1028
Start1	43	273	44	234	182	111	0	161
stas	692	2251	338	1439	1640	392	1194	1399
Stat92E	871	13094	601	10567	2568	1486	1862	1495
stau	3354	8829	1677	5841	5230	2475	3560	2525
stc	76	786	229	349	253	428	201	285
stck	253	1688	107	1336	812	167	1107	286
Ste:CG33236	2	2	2	0	1	5	0	5
Ste:CG33237	3	18	19	17	4	3	3	21
Ste12DOR	4	3	2	0	0	6	0	16
ste14	7	81	7	8	16	12	3	13
ste24a	139	290	84	378	195	51	42	56
ste24b	14	21	38	69	2	36	27	18
step	227	1206	270	854	1051	457	397	572
stet	44	84	55	49	41	241	29	95
SteXh:CG42398	1	25	1	13	3	1	0	6
stg	13	76	44	4	55	93	2	6347
sti	118	3	112	3	22	48	6	234
stil	11	43	11	1	6	39	1	84
Stim	298	2910	133	2005	856	188	621	260
stj	502	2591	248	1325	1266	868	1428	1242
stl	139	69	200	108	18	128	6	198
Stlk	496	1903	362	1854	989	542	763	886
stmA	1952	6347	1796	4988	7370	2612	5237	1855
stnA	1351	4630	1224	4360	3261	1591	3673	3466
stops	19	31	37	10	14	19	18	565
Strica	19	166	72	10	11	78	5	32
Strip	55	235	67	235	37	107	44	88
Strn-Mlck	300	180	284	55	92	401	246	581
Strumpellin	41	75	40	93	136	75	54	107
STUB1	226	1150	141	812	530	104	651	128
stum	104	6	98	35	23	134	32	186
stumps	168	115	171	209	151	350	181	298
stv	480	1255	283	1507	2044	516	1101	811
stwl	96	52	53	38	28	120	8	109
stx	570	1447	773	1447	856	538	717	889
sty	1022	4035	1196	4298	3179	1464	2366	1190
Su(dx)	322	1740	616	803	859	291	467	625
su(f)	89	655	82	166	72	198	131	221
Su(fu)	132	202	38	197	60	24	29	105
Su(H)	32	23	68	28	48	74	30	76
su(Hw)	40	160	125	33	13	151	52	79
Su(P)	290	1088	184	1535	283	133	462	196
su(r)	86	3851	185	3675	605	150	253	269
su(sable)	326	544	131	1007	597	285	574	149
Su(Ste):CR40820	1	0	0	0	0	0	0	4
Su(Ste):CR41533	1	0	0	0	0	1	0	0
Su(Ste):CR42406	0	0	0	0	0	4	0	0
Su(Ste):CR42407	1	0	0	1	1	1	0	0
Su(Ste):CR42408	4	0	0	2	0	0	0	0
Su(Ste):CR42409	0	0	0	0	0	5	0	2
Su(Ste):CR42410	0	0	5	0	3	5	1	3
Su(Ste):CR42412	2	0	0	0	1	1	0	1
Su(Ste):CR42414	4	1	2	0	1	4	0	1
Su(Ste):CR42415	0	0	5	1	0	0	0	0
Su(Ste):CR42416	0	0	0	0	5	0	0	0
Su(Ste):CR42417	1	0	0	0	0	2	0	2
Su(Ste):CR42418	0	0	0	0	0	0	0	8
Su(Ste):CR42419	2	0	3	0	3	2	0	0
Su(Ste):CR42420	0	0	1	0	1	0	0	0
Su(Ste):CR42422	0	0	0	0	0	1	0	0
Su(Ste):CR42425	1	0	1	0	1	2	0	2
Su(Ste):CR42426	0	0	2	0	1	2	0	1
Su(Ste):CR42427	0	0	1	0	0	3	0	5
Su(Ste):CR42428	0	0	0	0	0	1	0	1
Su(Ste):CR42430	3	1	3	2	2	0	0	4
Su(Ste):CR42431	2	0	5	0	0	3	0	1
Su(Ste):CR42432	0	0	1	0	0	0	0	1
Su(Ste):CR42433	0	0	1	0	0	0	0	0
Su(Ste):CR42438	1	0	0	0	0	0	0	0
Su(Ste):CR42439	1	0	0	0	0	0	0	0
Su(Ste):CR45795	0	0	1	0	0	0	0	10
Su(Ste):CR45796	0	0	1	0	2	0	1	38
Su(var)2-10	170	667	242	800	572	317	346	237
Su(var)2-HP2	316	608	141	487	192	511	186	256
Su(var)205	186	1082	137	560	458	322	350	250
Su(var)3-3	96	283	27	270	81	52	11	104
Su(var)3-7	38	129	141	224	164	141	60	103
su(w[a])	481	3345	381	2061	1874	1238	1401	957
Su(z)12	207	450	102	161	132	442	228	174
Su(z)2	208	1618	322	843	1253	374	439	432
sub	21	0	11	1	13	27	1	61
subdued	77	664	78	681	617	112	204	173
Sucb	82	956	63	1011	115	155	47	115
sug	1450	3557	61	1615	197	71	107	296
Sugb	59	225	199	103	79	72	30	171
Sulf1	766	2649	968	1595	2140	900	2133	3337
sun	1125	8750	1340	7528	3770	715	4335	954
sunn	22	1	15	2	7	33	0	50
sunz	5	0	2	0	1	13	0	11
Sur	142	118	95	21	71	171	122	210
Sur-8	433	1925	459	1832	1613	956	1161	780
Surf1	20	85	15	93	29	18	40	27
Surf4	1311	6406	474	7217	1233	1003	1322	590
Surf6	0	0	2	6	1	1	0	1
sut1	117	234	38	64	77	125	2	168
sut2	69	11	13	65	2	32	3	117
sut3	28	0	42	4	3	21	0	14
sut4	7	0	9	0	5	14	1	8
Suv3	55	404	107	420	57	96	418	146
sv	348	1008	155	1063	556	469	791	429
svp	4448	1779	4956	1606	10042	587	9163	755
svr	8176	11310	2484	11097	5496	6828	7148	2556
sw	766	2114	375	2046	1290	671	1167	556
swa	20	74	18	2	49	29	1	84
swi2	127	764	79	602	305	147	278	199
Swim	107	42	115	204	166	105	206	125
SWIP	176	20	31	24	12	43	7	63
Swip-1	119	267	218	54	140	273	76	207
swm	71	1157	170	1309	536	565	506	765
sws	348	2161	390	2514	592	341	870	486
sxc	791	2015	393	1558	631	549	1133	871
sxe2	57	52	14	181	9	19	1	34
Sxl	2720	11166	1890	8282	7887	3823	8305	2522
Syb	140	2556	100	1901	439	55	552	230
syd	724	1259	321	1572	955	573	931	826
Sym	72	360	53	271	156	208	101	1041
Syn	1631	4773	1007	3782	4649	1924	4002	1764
Syn1	628	1398	447	369	515	612	493	449
Syn2	195	969	179	860	1020	469	583	437
Synd	314	1226	148	563	309	309	226	207
Syngr	1363	2332	339	2402	1398	963	1305	739
Synj	408	2525	401	1800	1172	653	1006	488
Syp	1542	12988	2142	14042	4676	2375	4018	2227
Syt1	8378	28330	6128	28431	17500	8819	23554	6642
Syt12	69	199	128	389	216	151	131	253
Syt14	87	134	27	39	19	44	12	109
Syt4	4220	7549	1445	5449	4820	2171	4537	2395
Syt7	982	4253	734	4571	3319	2324	3577	1587
Sytalpha	1845	2458	612	1657	909	1086	939	527
Sytbeta	1700	2871	871	2585	5998	3109	6600	1328
Syx13	339	1042	48	970	1124	293	445	414
Syx16	27	109	21	60	33	58	99	70
Syx17	76	982	105	597	281	139	330	396
Syx18	71	88	9	147	66	49	13	39
Syx4	129	694	26	888	175	28	243	63
Syx5	553	2719	437	1867	960	577	722	425
Syx6	384	1438	301	803	885	683	921	317
Syx7	612	3847	696	2942	1929	749	1266	731
Syx8	172	822	166	185	492	176	450	101
t	100	127	54	59	22	42	6	46
T-cp1	178	568	146	564	168	94	341	30
T3dh	8	202	4	117	39	34	0	34
T48	124	30	229	30	110	366	36	294
Tab2	45	698	163	816	255	111	233	361
tacc	1092	2876	782	1948	1494	1209	1300	677
Tace	84	302	152	218	86	152	114	232
tadr	180	165	52	88	61	58	141	58
Taf1	145	467	120	303	507	250	101	557
Taf10	70	664	68	349	347	99	132	238
Taf10b	253	770	259	534	503	169	289	54
Taf11	64	189	63	180	170	370	29	26
Taf12	294	993	413	680	265	130	534	79
Taf12L	0	0	0	0	4	10	0	5
Taf13	53	379	11	150	263	93	31	99
TAF1B	74	24	28	61	31	65	68	86
TAF1C-like	77	22	55	75	46	184	127	78
Taf2	91	325	155	143	157	189	9	265
Taf4	753	3039	245	1851	1152	246	1128	340
Taf5	194	577	153	1008	122	206	95	231
Taf6	24	210	12	201	103	22	180	73
Taf7	74	273	128	429	245	105	132	184
Taf8	114	85	6	0	86	57	9	67
tai	1119	3092	720	3696	1188	2237	1899	2285
Tailor	183	1709	103	648	409	203	381	184
Tak1	135	372	114	237	290	734	45	16812
Takl1	8	1	7	0	3	46	26	26
Takl2	18	4	46	1	9	24	5	9
tal-1A	184	11363	512	5750	68	71	41	476
Taldo	494	14859	190	11777	5119	275	3690	1072
tam	23	1	21	129	11	45	1	81
tamo	182	469	134	301	412	197	225	241
Tango1	108	412	371	475	93	76	111	274
Tango10	258	491	423	966	197	134	368	201
Tango11	130	1473	274	870	712	198	436	292
Tango13	1920	8176	1316	8929	2935	2399	1194	1111
Tango14	83	398	16	638	64	153	223	146
Tango2	15	522	46	320	25	25	64	56
Tango4	11	318	11	110	202	55	6	35
Tango5	296	1210	242	2033	445	491	653	468
Tango6	66	90	41	359	10	48	36	83
Tango7	571	4377	406	2861	2720	857	1251	941
Tango8	2	1	0	0	0	1	0	2
Tango9	207	2333	378	1978	542	396	784	316
tank	165	524	304	472	118	205	29	257
tant	26	225	23	179	171	70	99	89
Tao	363	1313	192	1262	680	410	626	457
tap	39	0	4	1	4	25	1	59
Tap42	191	855	525	112	437	29	700	81
tapas	339	626	133	508	323	363	695	364
Tapdelta	2402	27159	641	20194	1498	791	1787	1067
tara	462	941	253	727	576	525	438	1400
Task6	388	1374	175	1238	605	585	497	347
Task7	733	1642	120	441	1034	214	727	164
Tasp1	50	115	10	129	86	22	81	67
tau	1308	4354	682	2230	2208	1575	1945	867
tay	601	1472	513	1241	1022	832	1273	563
Taz	210	3325	530	2245	623	693	827	332
Tb	4	1	9	2	2	11	2	16
Tbc1d15-17	188	118	133	108	187	50	80	230
TBC1D16	38	99	39	5	299	40	10	56
TBC1D5	13	43	12	9	8	37	1	50
TBCB	78	215	11	132	7	82	82	27
TBCC	120	289	110	97	122	120	263	140
TBCD	38	71	49	17	28	106	20	237
Tbce	75	622	37	353	192	188	172	226
TbCMF46	20	12	13	6	6	17	5	23
Tbh	151	295	149	208	565	964	823	2001
Tbp	131	636	69	667	383	142	240	93
TBPH	312	1263	119	1205	747	378	465	478
tbrd-1	241	29	10	4	5	26	6	57
tbrd-2	9	0	11	1	5	32	0	29
tbrd-3	5	1	15	0	0	22	1	45
Tcp-1eta	625	1031	86	429	563	129	469	122
Tcp-1zeta	126	1056	154	1013	426	75	539	127
Tcs3	15	54	9	70	56	8	56	34
Tctp	2546	29965	1805	20162	9567	1665	7737	2622
Tdc1	24	1	15	0	4	33	0	30
Tdc2	281	46	31	2	5	847	4	36
Tdrd3	38	305	50	188	151	65	107	61
tef	12	49	7	1	10	21	3	47
tefu	91	24	85	82	41	133	65	251
Teh1	736	1507	501	1123	1318	813	912	491
Teh2	786	2809	484	2551	935	849	1826	1028
Teh4	57	120	100	69	116	30	84	130
tej	59	67	12	7	9	74	2	41
Tektin-A	19	1	25	2	5	25	1	66
Tektin-C	18	1	32	4	64	39	211	46
