GeneID	fed	fed	fed	fed	starved	starved	starved	starved
ca	32	15	20	20	35	44	10	52
Ca-alpha1D	104	93	66	86	86	114	60	82
Ca-alpha1T	139	157	127	118	136	149	166	101
Ca-beta	83	86	84	90	83	108	67	69
CaBP1	40	64	27	79	18	25	17	24
cac	165	171	153	168	173	156	190	126
cact	92	78	89	71	55	87	60	66
cactin	15	12	8	6	21	18	0	23
cad	25	4	30	6	16	61	6	25
Cad74A	30	8	39	2	22	65	3	35
Cad86C	42	18	47	16	30	78	10	47
Cad87A	90	74	66	80	92	119	99	80
Cad88C	35	4	17	7	22	97	8	35
Cad89D	47	23	25	13	38	62	19	42
Cad96Ca	24	8	23	7	14	40	6	23
Cad96Cb	21	1	22	4	17	52	2	21
Cad99C	34	6	35	13	28	68	8	29
CadN	122	146	83	159	140	133	138	103
CadN2	94	65	141	81	99	129	74	69
Cadps	97	114	101	110	116	103	123	88
Caf1-105	15	10	16	1	11	16	2	17
Caf1-180	21	9	13	5	6	20	5	25
Caf1-55	15	22	9	16	10	21	5	20
cag	9	4	8	5	6	23	1	11
CAH1	8	4	17	1	9	42	2	25
CAH2	28	19	34	25	34	46	22	30
CAHbeta	10	28	14	16	10	22	5	16
caix	8	4	5	1	11	16	0	15
cal1	11	5	14	8	14	40	8	18
CalpA	55	30	38	33	38	62	30	34
CalpB	21	20	12	31	15	41	13	28
CalpC	7	3	15	0	1	15	5	13
Calr	123	154	96	142	60	90	63	82
Cals	117	116	80	131	92	107	108	99
Calx	76	46	43	44	56	103	37	60
calypso	8	7	16	6	11	24	7	18
Cam	190	162	172	172	170	188	199	180
CaMKI	128	170	82	142	120	104	120	109
CaMKII	131	158	118	159	126	121	146	97
Camta	65	58	60	56	56	108	71	62
can	13	0	9	1	4	25	1	15
cana	90	92	67	122	81	86	79	66
CanA-14F	139	154	131	157	143	158	159	133
CanA1	18	2	22	3	14	67	4	30
CanB	109	127	100	100	110	90	110	84
CanB2	49	63	42	82	40	51	43	38
Cand1	23	15	23	19	9	61	8	40
CAP	78	67	64	57	78	126	45	70
Cap-D2	19	2	26	2	12	38	1	29
Cap-D3	27	11	28	21	68	44	20	28
Cap-G	79	97	45	95	38	68	76	47
Cap-H2	37	26	32	30	18	63	23	32
Capa	6	1	9	5	14	23	1	6
CapaR	7	4	11	6	9	32	5	9
Caper	115	123	104	112	88	94	118	96
Capr	78	69	53	67	41	59	62	49
caps	78	86	74	67	78	109	51	65
capt	31	36	30	36	33	71	15	40
capu	85	96	56	102	77	104	70	58
car	54	41	30	41	26	45	27	31
CarT	8	3	15	15	8	26	7	20
cas	21	3	10	3	9	45	1	16
Cas	27	30	18	24	10	30	9	25
CASK	174	176	134	154	159	146	167	134
casp	23	32	29	31	26	33	12	24
Cat	92	121	64	132	59	60	54	60
cathD	78	127	72	141	90	51	77	52
cato	14	1	7	1	3	4	0	10
Catsup	22	56	17	55	15	30	9	25
caup	22	4	19	2	25	47	6	33
cav	12	1	8	4	10	22	7	17
caz	57	77	45	72	49	57	46	41
cbc	9	11	9	5	11	14	5	19
Cbl	56	50	51	58	47	68	45	66
CBP	15	18	12	8	11	16	8	10
Cbp20	14	20	13	9	15	10	12	9
Cbp53E	97	110	96	159	128	124	174	100
Cbp80	33	25	45	35	37	57	17	32
cbs	53	115	48	108	39	26	27	29
Cbs	29	31	36	36	28	64	22	38
cbt	38	61	55	51	51	49	54	40
cbx	22	91	20	77	32	47	40	25
Cby	2	0	2	1	3	3	0	7
CCAP	15	12	16	27	13	12	6	11
CCAP-R	33	14	46	13	47	102	16	46
CCDC151	9	1	5	0	3	9	0	7
CCDC53	6	5	8	5	4	10	3	6
Ccdc56	17	30	12	33	17	15	13	26
CCHa1	7	0	15	1	0	21	1	17
CCHa1-R	33	8	30	8	25	80	18	32
CCHa2	68	136	52	130	50	65	42	61
CCHa2-R	32	12	32	10	38	96	5	45
Cchl	40	55	44	45	34	54	32	40
CCKLR-17D1	49	20	35	26	28	89	22	38
CCKLR-17D3	42	58	24	45	53	78	35	40
Ccm3	47	54	29	52	40	32	26	27
Ccn	69	87	67	87	78	102	56	62
Ccp84Aa	5	0	3	0	2	3	0	11
Ccp84Ab	2	0	4	0	5	7	3	7
Ccp84Ac	7	1	14	0	2	26	0	9
Ccp84Ad	0	1	2	0	4	5	1	4
Ccp84Ae	3	0	3	0	0	4	0	10
Ccp84Af	3	0	1	0	1	7	1	9
Ccp84Ag	2	0	6	1	3	10	0	12
Ccs	13	16	16	7	12	20	5	12
Cct1	72	67	67	69	60	66	54	76
Cct2	13	44	23	38	8	14	9	25
Cct5	29	46	21	23	25	33	19	32
Cctgamma	44	53	38	30	46	42	21	36
CCY	139	118	43	63	102	75	121	75
Ccz1	12	7	9	6	5	12	1	11
cd	29	7	8	2	8	29	2	18
CD98hc	73	86	55	75	46	58	58	49
Cda4	87	79	82	71	93	118	87	65
Cda5	67	80	68	71	70	106	56	79
Cda9	15	2	10	4	5	19	4	14
CDase	20	39	32	46	16	41	3	36
cdc14	36	23	37	25	31	68	16	36
Cdc16	11	4	18	4	11	28	5	13
Cdc23	8	11	9	9	7	22	6	17
Cdc27	25	26	27	27	23	48	9	35
Cdc2rk	13	6	12	5	7	13	6	18
Cdc37	17	19	12	16	12	56	3	16
Cdc42	50	90	48	77	51	63	46	46
CDC45L	14	11	10	8	9	26	3	22
Cdc5	24	12	18	15	15	24	11	34
Cdc6	24	6	11	3	7	16	4	21
Cdc7	19	33	25	33	24	47	29	40
Cdep	103	76	81	87	95	116	77	80
CdGAPr	42	16	42	18	48	85	13	44
cdi	78	43	51	43	71	105	32	61
cDIP	28	26	11	21	42	11	25	23
Cdk1	4	0	8	2	6	6	0	6
Cdk12	34	27	26	18	41	78	10	36
Cdk2	17	3	9	5	3	19	5	15
CDK2AP1	20	41	28	51	19	24	7	22
Cdk4	16	6	16	5	18	48	10	20
Cdk5	15	20	10	20	15	20	7	13
Cdk5alpha	57	71	48	57	51	59	47	46
Cdk7	19	132	17	24	41	20	28	21
Cdk8	5	2	6	6	2	12	0	16
Cdk9	16	8	13	8	8	19	12	11
Cdlc2	2	1	7	3	4	15	0	6
cdm	25	13	21	28	13	44	9	20
CdsA	89	91	54	75	66	66	59	54
CecA1	32	96	9	100	8	17	6	27
CecA2	4	48	3	51	2	4	0	8
CecB	10	19	4	20	0	7	0	6
CecC	9	52	3	45	2	8	1	12
Ced-12	22	6	17	10	11	21	4	29
ced-6	83	126	84	116	68	78	44	75
Cen	21	18	15	19	23	29	15	32
CenB1A	30	12	16	10	20	42	4	37
CenG1A	75	76	66	57	99	114	57	52
Cenp-C	28	3	20	7	17	30	2	28
Cep135	23	7	21	5	28	49	5	35
cep290	24	2	24	2	14	42	6	48
Cep89	12	1	4	0	6	18	3	9
Cep97	26	19	29	10	10	23	8	22
cer	29	73	27	71	21	26	19	32
Cerk	44	43	48	44	49	79	29	56
cert	34	27	31	37	36	60	8	39
cerv	12	8	6	7	15	15	3	10
Cf2	61	90	44	88	52	76	39	48
Cfp1	19	18	11	12	8	20	7	22
cg	61	75	55	64	52	89	49	62
CG10000	26	40	19	51	25	36	12	33
CG10005	8	2	14	5	2	40	3	22
CG10011	55	124	61	90	84	102	66	67
CG10013	10	1	7	0	7	19	1	14
CG10014	10	0	5	1	5	11	1	22
CG10019	43	31	48	41	46	90	21	46
CG10026	24	15	12	10	18	33	1	21
CG10029	10	2	11	1	1	20	0	21
CG10031	16	55	24	74	15	15	11	19
CG10035	8	2	4	2	5	20	1	11
CG10038	9	16	13	18	9	10	6	14
CG10041	6	1	4	0	1	11	1	7
CG10050	8	3	9	2	11	21	5	16
CG10051	9	4	17	2	5	23	4	18
CG10053	11	6	8	4	1	7	0	11
CG10055	21	14	13	20	15	22	8	17
CG10062	21	0	15	3	10	44	2	25
CG10063	2	1	2	1	2	7	0	5
CG10064	20	3	19	3	4	22	1	20
CG10068	12	17	7	17	9	14	4	14
CG10073	9	5	12	5	9	44	4	27
CG10075	1	4	3	8	6	9	4	10
CG10077	166	179	147	172	176	156	195	146
CG10081	20	7	18	10	12	35	4	39
CG10082	80	107	70	111	93	103	102	81
CG10086	10	2	12	1	12	29	4	11
CG10089	28	20	27	24	31	51	22	37
CG10096	18	1	18	4	17	47	4	29
CG10098	26	38	14	26	26	14	15	18
CG10103	37	29	23	32	32	35	21	35
CG10104	4	0	5	0	5	8	0	12
CG10116	15	1	3	0	6	6	0	4
CG10126	14	12	19	8	14	23	2	26
CG10131	14	25	22	16	2	10	6	12
CG10132	31	37	30	41	26	58	27	40
CG10133	10	10	6	1	4	29	2	5
CG10137	30	30	35	31	20	51	18	43
CG10139	17	13	9	14	17	24	11	17
CG10140	9	0	8	0	5	15	0	14
CG10147	45	29	17	39	21	29	17	17
CG10151	17	21	8	9	13	27	11	29
CG10154	9	1	6	0	7	14	2	16
CG10163	4	1	6	0	3	14	3	11
CG10164	11	2	13	0	2	15	1	22
CG10165	14	35	16	32	16	24	4	17
CG10166	9	19	6	21	4	10	6	9
CG10168	10	1	9	0	0	19	1	17
CG10170	10	3	13	0	7	15	1	20
CG10171	22	11	13	18	8	18	2	16
CG10175	17	2	18	1	20	74	3	25
CG10177	10	0	9	0	4	14	1	16
CG10178	43	43	46	53	26	42	12	38
CG10182	11	2	15	0	4	37	2	20
CG10183	7	0	7	0	14	27	0	14
CG10184	19	58	22	64	11	26	7	17
CG10185	33	52	25	41	23	54	9	20
CG10188	59	29	41	30	42	78	26	54
CG10189	12	3	6	4	10	13	3	22
CG10194	13	10	7	7	7	10	2	15
CG10195	12	5	16	6	9	25	0	11
CG10202	10	0	14	1	2	17	2	20
CG10205	5	2	9	7	4	12	4	14
CG10208	16	19	16	16	11	10	4	15
CG10209	17	9	15	5	7	34	4	18
CG10211	29	4	20	7	24	90	6	39
CG10214	7	70	3	55	4	14	8	10
CG10217	10	20	15	14	16	21	7	21
CG10222	18	7	10	4	2	14	2	13
CG10226	45	26	46	47	12	50	5	37
CG10232	8	10	10	6	7	19	2	18
CG10237	36	35	43	36	18	62	19	38
CG1024	17	10	6	3	12	30	2	16
CG10252	5	9	8	6	0	19	3	10
CG10254	26	48	38	49	30	53	24	37
CG10257	8	11	7	9	10	21	8	20
CG10262	6	8	8	6	11	8	8	19
CG10264	5	0	5	3	5	4	1	10
CG10265	11	20	21	16	17	18	17	24
CG10268	11	8	19	6	6	13	5	17
CG10274	30	2	12	2	14	15	9	28
CG10280	9	0	2	0	8	19	0	14
CG10283	25	23	30	11	24	65	9	35
CG10286	20	9	17	11	8	27	5	19
CG10289	154	110	133	102	118	160	154	125
CG10298	6	0	4	0	3	8	0	8
CG10300	8	2	6	0	3	14	2	12
CG10301	7	2	9	0	1	12	1	10
CG10306	23	69	23	54	38	21	39	36
CG10307	11	4	6	6	7	12	2	11
CG10311	38	36	32	39	23	44	32	28
CG10317	8	2	11	1	13	8	3	11
CG10321	41	110	36	117	44	47	25	50
CG10324	12	6	5	8	7	24	3	21
CG10326	42	49	32	41	28	23	37	35
CG10332	144	119	133	113	78	107	82	132
CG10333	19	6	13	19	16	16	14	30
CG10336	8	2	4	3	5	6	5	15
CG10337	12	4	5	6	2	15	0	10
CG10338	23	9	11	15	11	18	13	19
CG10339	18	0	15	1	7	24	1	15
CG10340	3	4	3	2	2	6	1	3
CG10341	15	13	10	12	19	21	2	13
CG10343	5	18	10	19	10	18	4	10
CG10344	5	1	6	0	8	56	1	11
CG10345	34	37	23	34	36	64	36	40
CG10347	14	6	14	2	3	16	6	17
CG10348	46	10	31	9	37	69	8	47
CG10352	5	13	7	8	9	19	4	8
CG10353	40	37	36	31	38	64	22	41
CG10357	6	1	8	0	2	21	1	7
CG10359	19	5	14	5	13	25	2	14
CG10361	36	79	34	57	13	21	11	22
CG10362	49	26	26	24	32	37	13	33
CG10365	35	62	29	38	42	63	27	30
CG10366	51	34	49	31	22	40	21	41
CG10375	2	6	4	3	1	1	3	4
CG10376	20	16	20	15	22	56	4	28
CG10383	79	36	58	35	55	60	43	71
CG10384	67	51	67	59	93	109	61	67
CG10395	14	12	7	14	10	20	7	14
CG10399	9	21	11	15	8	17	5	10
CG10405	5	6	7	3	5	12	2	22
CG10407	20	1	5	0	6	12	0	11
CG10413	36	38	44	36	38	60	20	42
CG10417	30	35	21	34	23	75	32	29
CG10418	15	19	8	12	12	18	3	14
CG10420	14	4	12	9	7	23	3	21
CG10424	15	26	14	22	9	16	11	15
CG10425	21	19	15	17	13	20	8	20
CG10428	14	20	18	12	16	25	14	25
CG10431	20	6	15	6	4	28	6	23
CG10433	94	179	96	162	80	73	52	91
CG10435	11	13	9	9	17	22	8	13
CG10444	20	27	27	38	27	33	13	26
CG10445	13	3	19	2	25	18	5	25
CG10462	21	18	25	11	16	64	4	32
CG10463	5	4	12	3	13	25	1	20
CG10465	17	42	16	19	22	17	17	29
CG10466	5	7	4	1	3	8	1	5
CG10469	23	32	14	25	13	24	14	23
CG10470	16	23	11	24	7	17	5	9
CG10472	4	3	7	2	6	8	1	12
CG10474	5	0	6	0	2	13	1	5
CG10476	1	0	3	0	5	6	0	6
CG10477	11	13	6	6	4	12	0	11
CG10479	16	7	23	12	13	39	4	36
CG10481	11	0	4	1	8	17	4	20
CG10483	22	42	30	34	27	37	49	37
CG10486	19	33	16	22	17	21	26	47
CG10492	29	21	28	7	40	25	11	32
CG10494	15	2	10	4	3	15	6	16
CG10495	9	7	17	5	5	46	6	14
CG10505	22	7	17	12	17	36	1	22
CG10508	123	130	86	115	97	86	114	88
CG10510	11	1	14	0	1	71	0	8
CG10512	32	65	27	68	44	45	39	31
CG10513	12	17	7	14	4	10	3	13
CG10514	9	4	6	5	4	31	2	20
CG10516	12	38	11	16	9	11	1	12
CG10527	47	96	37	93	40	21	64	30
CG10543	61	63	72	59	48	86	28	55
CG10550	57	73	42	56	25	34	23	56
CG10553	15	10	19	2	5	13	1	16
CG10555	98	117	67	131	75	77	83	81
CG10559	10	2	10	2	1	22	2	15
CG10560	12	4	9	8	7	8	3	11
CG10561	15	12	10	19	24	22	7	21
CG10562	6	1	15	4	6	17	1	12
CG10565	19	28	14	21	28	37	27	27
CG10570	117	150	112	152	140	66	122	115
CG10576	30	70	36	77	35	41	35	43
CG10581	27	25	4	24	17	4	12	9
CG10584	6	4	8	7	3	23	3	12
CG10585	14	16	17	20	11	16	13	26
CG10587	2	1	7	1	2	50	0	8
CG10588	19	7	16	2	4	39	0	17
CG10589	13	0	5	0	2	24	0	10
CG10591	12	0	18	2	1	11	1	8
CG10592	8	4	10	3	6	22	8	12
CG10597	12	2	3	2	14	4	3	8
CG10598	3	4	16	3	18	20	6	21
CG10600	54	43	43	37	38	77	26	57
CG10602	30	52	29	43	37	42	27	37
CG10616	15	22	15	12	13	41	10	22
CG10621	113	179	81	185	92	86	72	96
CG10623	17	20	15	31	18	32	9	26
CG10628	12	3	11	5	9	23	3	14
CG10631	46	38	45	26	46	106	41	55
CG10638	18	22	14	31	18	23	6	26
CG10639	31	54	26	49	25	32	21	32
CG10646	6	5	5	2	2	8	1	7
CG10650	10	4	9	4	9	21	1	11
CG10651	5	0	11	0	1	13	0	7
CG10654	19	8	14	11	13	26	4	22
CG10657	5	2	12	0	3	15	1	14
CG10659	6	2	9	0	3	11	0	13
CG10660	22	19	21	13	7	24	3	28
CG10663	29	1	25	8	17	48	6	28
CG10669	11	18	21	18	21	50	3	24
CG10671	13	3	11	8	4	16	4	19
CG10672	20	45	19	31	16	20	13	17
CG10674	1	11	4	11	3	4	3	4
CG10680	107	128	69	139	64	60	57	80
CG10681	1	4	5	1	3	4	1	13
CG10694	7	0	6	0	4	6	2	5
CG10700	4	1	8	1	6	15	0	14
CG10702	26	15	34	27	11	63	6	33
CG10710	23	3	17	1	8	28	4	27
CG10713	33	18	30	14	35	45	15	39
CG10721	15	15	8	8	16	13	6	23
CG10725	13	1	5	0	6	14	2	17
CG10730	9	1	12	1	10	23	4	14
CG10731	12	6	6	7	5	5	4	15
CG10734	13	0	3	0	1	6	0	11
CG10737	41	33	44	35	44	93	23	55
CG10738	37	4	38	5	36	85	5	39
CG1074	6	9	4	7	4	6	6	12
CG10747	22	9	20	14	17	21	16	18
CG10748	5	0	8	1	2	14	0	9
CG10749	13	1	7	1	7	10	1	7
CG10750	6	2	12	1	2	8	1	15
CG10752	8	2	7	0	6	28	2	17
CG10754	17	25	15	13	14	19	5	17
CG10761	6	2	11	0	3	12	3	15
CG10764	18	3	7	2	7	20	4	15
CG1077	11	0	13	2	4	41	1	13
CG10778	11	6	9	12	5	11	9	9
CG10795	7	4	13	16	8	10	5	21
CG10799	28	147	33	167	38	32	33	46
CG10804	54	99	48	76	57	62	52	47
CG10809	17	25	19	13	17	36	14	29
CG10814	18	95	16	89	3	18	1	22
CG10822	4	0	0	0	1	7	1	2
CG10827	8	0	9	0	10	15	0	19
CG10834	1	0	6	0	4	5	0	1
CG10839	5	1	9	0	2	16	1	11
CG10841	18	1	5	0	11	39	1	24
CG10845	6	0	13	0	3	17	1	8
CG10853	5	1	2	0	2	5	0	7
CG10859	14	0	17	5	3	43	0	21
CG10862	9	0	8	0	1	20	2	11
CG10863	41	132	37	121	48	31	40	39
CG10866	10	8	11	6	5	10	10	13
CG10869	13	0	9	0	5	16	1	29
CG10874	20	19	13	21	16	15	12	15
CG10877	12	2	7	1	5	18	1	7
CG10880	12	3	3	6	5	10	2	10
CG10887	14	1	9	0	4	22	3	16
CG10889	9	6	8	1	5	18	5	23
CG10898	22	13	12	17	13	19	4	17
CG10899	5	1	7	2	5	7	2	8
CG1090	31	26	31	18	40	45	23	36
CG10903	1	1	3	1	3	4	3	1
CG10904	10	14	12	10	13	11	5	10
CG10907	14	13	10	7	8	11	4	16
CG10909	4	0	8	0	0	15	1	8
CG10910	10	2	7	0	12	13	2	15
CG10911	22	14	12	5	6	9	5	22
CG10912	10	8	11	5	3	11	2	13
CG10914	20	11	9	5	8	31	0	13
CG10915	44	29	33	34	25	55	20	27
CG10916	10	11	12	11	12	11	3	11
CG10919	5	1	5	1	2	13	1	14
CG1092	20	22	16	30	13	21	4	16
CG10920	4	0	12	1	13	28	2	14
CG10924	32	66	29	78	43	61	20	50
CG10927	4	1	4	0	2	11	1	5
CG10931	2	1	5	0	5	23	1	10
CG10932	17	48	17	39	17	24	8	18
CG10933	8	0	4	1	7	7	2	13
CG10934	6	0	15	0	2	14	1	9
CG10936	38	22	42	26	57	106	16	47
CG10939	23	8	17	10	25	73	4	23
CG10943	1	4	6	11	0	7	1	10
CG10947	46	43	43	60	59	131	31	53
CG10948	43	30	41	27	36	64	24	33
CG10949	16	4	12	8	6	11	4	20
CG10950	5	0	10	2	3	23	2	18
CG10953	52	30	60	26	65	34	62	34
CG10958	12	8	12	2	5	26	2	19
CG10959	18	18	14	24	13	22	9	21
CG10960	124	119	89	119	116	106	109	98
CG10969	8	0	11	1	8	25	0	22
CG10970	47	50	37	46	51	23	48	35
CG10973	11	19	9	13	19	6	3	10
CG10979	29	9	14	11	21	42	11	29
CG10984	19	20	23	14	13	43	7	30
CG10993	5	2	11	5	0	3	1	7
CG10996	1	0	3	1	4	7	0	7
CG11000	51	45	54	52	64	78	56	50
CG11007	17	10	14	17	7	8	7	15
CG11018	8	2	5	2	3	12	1	5
CG11023	3	0	4	7	4	16	2	14
CG1103	22	17	16	12	14	19	5	14
CG11030	60	29	50	59	79	111	22	64
CG11034	10	8	12	4	15	29	3	31
CG11035	15	13	7	9	7	10	5	13
CG11037	4	0	1	2	16	10	0	7
CG11041	1	0	6	0	2	8	0	6
CG11044	21	4	15	4	7	66	2	19
CG1105	9	35	14	26	11	22	11	17
CG11050	41	46	33	52	34	54	27	42
CG11052	10	4	9	0	6	9	5	3
CG11068	9	4	12	1	2	4	1	8
CG11069	12	1	10	1	12	21	1	18
CG11070	63	27	43	28	25	52	19	56
CG11073	26	7	34	11	26	32	10	34
CG11076	30	40	20	40	32	22	19	26
CG11077	8	11	5	7	3	2	5	0
CG11085	23	4	12	4	23	40	7	20
CG11089	131	156	100	158	152	114	163	141
CG1109	8	15	11	13	17	20	9	15
CG11095	9	11	1	12	9	6	1	11
CG11099	14	28	16	24	24	38	19	31
CG11103	11	11	11	14	10	14	6	11
CG11106	2	0	3	0	0	2	0	4
CG11109	0	0	0	0	0	1	0	1
CG11110	6	9	5	8	3	7	9	10
CG11112	1	0	2	0	0	7	0	6
CG11113	3	0	1	0	13	3	0	5
CG11122	49	18	30	21	36	98	12	50
CG11123	11	11	23	8	16	17	5	25
CG11125	21	2	16	6	7	21	6	22
CG11127	8	16	13	20	11	23	6	17
CG1113	19	3	13	2	8	10	2	17
CG11131	21	6	21	7	36	13	28	20
CG11134	9	35	13	30	13	22	11	14
CG11137	17	46	15	47	29	19	16	14
CG11138	110	124	110	122	109	135	109	104
CG11141	21	8	22	17	23	50	9	34
CG11145	3	1	2	0	0	4	0	8
CG11147	23	12	23	32	16	21	4	33
CG11149	11	2	11	0	9	27	0	16
CG11151	66	116	62	108	56	51	46	68
CG11155	116	107	100	90	83	93	103	90
CG11158	3	19	9	16	5	18	2	9
CG11159	4	2	7	1	2	3	1	7
CG1116	17	19	7	21	14	18	7	31
CG11162	5	2	2	2	7	7	0	9
CG11164	17	3	7	5	4	11	0	8
CG11168	19	14	17	6	10	33	6	29
CG11170	14	3	9	13	13	23	6	28
CG11178	21	75	14	57	28	37	10	24
CG11180	15	20	12	11	12	16	9	16
CG11190	119	155	88	153	124	94	136	114
CG11191	54	53	43	62	29	25	38	34
CG11192	0	0	1	0	6	8	2	12
CG11200	18	5	19	16	20	23	5	23
CG11208	15	29	6	10	14	27	5	27
CG11210	22	34	21	31	38	30	15	26
CG11211	3	0	2	0	2	7	1	6
CG11221	47	56	53	47	62	55	63	40
CG11226	9	2	10	1	5	9	1	10
CG11227	13	1	10	2	8	12	3	17
CG11236	16	64	11	57	24	29	10	30
CG1124	11	2	9	0	7	22	2	19
CG11241	20	15	28	14	30	36	13	38
CG11247	46	63	34	62	39	48	44	37
CG11248	28	14	11	6	21	28	4	21
CG11249	9	2	9	4	5	30	0	22
CG11251	13	6	11	0	6	25	1	9
CG11257	9	2	7	2	3	12	0	18
CG1126	16	0	5	4	3	12	1	9
CG11261	6	7	10	2	8	27	0	19
CG11262	11	8	19	3	7	30	2	16
CG11263	8	0	8	1	3	11	1	6
CG11267	53	105	59	83	47	57	40	52
CG11275	10	21	14	9	13	19	10	24
CG11279	18	25	14	16	13	22	11	23
CG11284	28	48	35	36	28	45	21	36
CG11286	9	0	4	0	0	3	4	3
CG11289	9	1	10	0	1	57	1	7
CG1129	19	22	17	22	20	47	14	23
CG11291	3	0	6	1	1	14	1	10
CG11294	6	4	8	1	6	8	2	13
CG11298	17	0	9	0	1	11	1	5
CG11300	3	0	3	0	3	3	2	1
CG11306	29	38	17	45	19	52	14	29
CG11307	12	10	12	9	15	24	4	11
CG11309	6	24	4	31	6	4	5	8
CG11313	4	0	10	2	6	15	1	7
CG11317	75	67	72	69	75	86	49	72
CG11318	12	0	13	1	12	26	2	26
CG11319	58	77	71	66	59	112	43	73
CG11321	40	6	33	4	30	59	7	42
CG11322	7	1	12	1	8	17	0	9
CG11327	9	0	12	1	4	13	2	12
CG11333	7	0	4	0	0	13	2	4
CG11334	15	8	14	8	4	17	1	14
CG11340	16	1	22	0	10	26	2	30
CG11342	7	2	7	3	5	9	0	8
CG11345	6	1	3	3	6	13	1	15
CG11349	9	0	7	1	8	19	2	15
CG11350	10	1	6	1	1	6	4	12
CG11353	29	4	19	6	10	57	2	27
CG11356	0	3	5	0	1	5	0	10
CG11357	49	39	51	53	44	82	30	50
CG1136	20	6	26	8	27	53	11	33
CG11360	77	78	51	72	73	96	64	55
CG11362	8	9	8	10	4	9	2	8
CG11367	13	2	21	2	12	22	23	24
CG11368	1	3	3	1	7	10	4	3
CG11369	20	0	13	1	6	28	1	17
CG11370	26	10	22	13	47	23	31	25
CG11373	0	0	4	0	1	18	0	2
CG11374	4	0	6	1	8	8	2	5
CG11377	9	19	9	19	10	13	5	15
CG11378	33	5	10	3	6	27	3	16
CG11379	6	0	5	0	9	13	0	10
CG1138	7	0	1	1	2	10	0	12
CG11380	21	1	14	2	5	35	1	25
CG11381	21	0	8	1	2	12	2	12
CG11382	11	0	10	1	7	22	0	14
CG11384	9	0	13	0	10	12	0	18
CG11388	31	28	28	30	30	24	25	27
CG1139	13	0	16	0	7	20	0	15
CG11391	8	0	12	1	7	15	0	15
CG11396	19	9	6	9	5	21	4	19
CG11398	11	6	7	4	7	26	2	25
CG11399	30	16	24	14	34	57	12	24
CG11400	37	119	22	126	61	29	35	44
CG11403	12	0	10	0	9	18	1	17
CG11404	6	3	5	1	4	9	3	7
CG11406	11	2	17	6	8	28	1	25
CG11407	27	36	20	24	16	21	12	18
CG11409	30	5	23	3	29	61	10	45
CG11412	27	42	21	27	23	72	14	34
CG11413	0	2	0	4	0	2	1	2
CG11414	23	26	16	16	18	29	14	30
CG11417	22	6	10	5	13	19	3	18
CG1142	13	15	8	10	14	22	7	16
CG11425	16	37	22	43	28	16	19	52
CG11426	20	18	8	12	8	23	2	24
CG1143	19	14	24	20	18	15	11	29
CG11437	6	3	10	0	9	10	6	15
CG11438	19	5	10	3	13	10	7	20
CG11447	8	16	8	12	10	11	7	10
CG11448	54	44	43	48	58	63	50	46
CG11449	17	4	8	3	6	14	1	16
CG11453	9	1	4	0	5	29	2	13
CG11456	29	29	21	41	30	43	25	33
CG11458	1	0	2	0	1	4	0	1
CG11459	10	25	11	25	3	13	4	18
CG11470	3	0	3	1	3	7	2	6
CG11474	5	14	9	5	5	7	3	11
CG11475	10	4	7	6	14	15	7	16
CG11486	119	146	98	123	108	124	120	111
CG11498	16	3	13	5	16	35	3	27
CG11504	21	17	16	15	14	26	2	21
CG11505	81	87	64	80	76	108	64	73
CG11523	23	12	16	11	14	16	11	13
CG11529	42	12	33	13	43	24	40	32
CG11534	7	13	10	9	6	5	1	7
CG11537	74	63	57	82	75	90	56	76
CG11539	4	0	8	0	5	10	0	15
CG11550	7	4	2	2	10	23	1	17
CG11555	4	13	6	10	5	12	3	5
CG11560	5	16	7	7	8	27	5	12
CG11562	5	10	9	7	8	9	5	6
CG11563	6	7	11	5	10	12	2	8
CG11566	67	89	55	67	42	69	31	61
CG11570	6	1	5	1	4	10	1	1
CG11576	18	23	19	22	17	29	5	26
CG11577	18	20	13	22	8	10	8	14
CG11581	12	6	5	5	6	14	2	20
CG11583	13	13	13	6	9	14	13	12
CG11584	5	4	2	0	7	10	1	7
CG11585	12	1	5	2	10	16	2	10
CG11586	13	17	5	8	4	6	2	14
CG11588	9	0	4	0	0	5	0	1
CG11590	16	28	8	22	9	10	9	5
CG11593	22	23	16	15	21	31	16	20
CG11594	24	35	6	24	15	15	6	9
CG11596	13	14	13	12	20	32	5	23
CG11598	8	2	5	1	4	15	0	6
CG11600	3	0	6	0	1	17	1	4
CG11601	6	17	4	10	6	13	11	14
CG11608	8	1	13	1	20	16	1	20
CG1161	35	58	31	59	24	28	31	29
CG11617	8	0	17	2	13	9	2	22
CG11619	14	3	12	1	5	17	1	21
CG11626	9	3	10	1	5	16	1	9
CG11629	11	2	8	0	7	42	2	9
CG11634	18	6	10	4	23	42	2	30
CG11638	13	14	12	9	14	28	3	31
CG11652	18	15	13	14	13	29	3	27
CG11655	13	16	14	23	19	22	5	14
CG11656	10	0	10	0	3	13	0	12
CG11658	42	28	30	27	29	52	26	48
CG11659	2	0	10	0	2	10	0	11
CG11663	2	1	1	0	3	7	0	12
CG11664	4	0	4	0	2	25	1	13
CG11665	48	55	38	59	47	112	29	43
CG11666	1	0	3	1	2	18	0	3
CG11668	6	4	13	1	8	11	1	15
CG11670	8	2	11	1	11	21	2	12
